customer_id,sale_id,sale_date,amount
22668,6267,06/01/25,"$487,375.00"
22672,6268,05/26/25,"$410,337.00"
22676,6269,06/01/25,"$534,458.00"
22677,6270,05/26/25,"$483,207.00"
22679,6271,05/29/25,"$557,535.00"
22680,6272,05/28/25,"$472,599.00"
22681,6273,06/01/25,"$636,976.00"
22682,6274,06/03/25,"$358,197.00"
22683,6275,05/24/25,"$352,600.00"
22684,6276,06/02/25,"$359,108.00"
22687,6277,05/28/25,"$580,218.00"
22690,6278,05/25/25,"$490,109.00"
22696,6279,05/31/25,"$425,640.00"
22697,6280,06/01/25,"$459,680.00"
22698,6281,05/27/25,"$492,073.00"
22702,6282,05/24/25,"$591,751.00"
22704,6283,05/27/25,"$580,702.00"
22705,6284,05/26/25,"$572,091.00"
22715,6285,05/28/25,"$588,718.00"
22721,6286,06/07/25,"$515,915.00"
22724,6287,06/04/25,"$513,137.00"
22730,6288,05/26/25,"$555,001.00"
22731,6289,05/28/25,"$436,413.00"
22735,6290,06/03/25,"$593,384.00"
22737,6291,05/27/25,"$611,491.00"
22738,6292,05/29/25,"$537,922.00"
22740,6293,06/02/25,"$403,124.00"
22744,6294,05/29/25,"$559,363.00"
22746,6295,05/28/25,"$517,140.00"
22747,6296,05/29/25,"$376,916.00"
22756,6297,05/27/25,"$345,175.00"
22761,6298,05/25/25,"$368,042.00"
22763,6299,05/25/25,"$514,952.00"
22765,6300,05/31/25,"$588,430.00"
22766,6301,05/28/25,"$371,901.00"
22768,6302,05/28/25,"$565,234.00"
22769,6303,05/25/25,"$446,981.00"
22776,6304,05/24/25,"$401,870.00"
22781,6305,05/24/25,"$465,379.00"
22794,6306,06/04/25,"$473,867.00"
22795,6307,05/26/25,"$538,864.00"
22797,6308,05/31/25,"$455,992.00"
22798,6309,06/02/25,"$635,121.00"
22804,6310,05/31/25,"$577,656.00"
22808,6311,05/29/25,"$409,993.00"
22812,6312,05/28/25,"$526,436.00"
22814,6313,06/02/25,"$576,522.00"
22817,6314,05/29/25,"$585,557.00"
22824,6315,05/24/25,"$566,139.00"
22828,6316,05/27/25,"$380,091.00"
22830,6317,05/24/25,"$521,587.00"
22831,6318,05/26/25,"$538,424.00"
22832,6319,05/24/25,"$564,029.00"
22833,6320,05/25/25,"$386,529.00"
22835,6321,06/05/25,"$617,893.00"
22842,6322,05/26/25,"$442,006.00"
22845,6323,05/26/25,"$398,712.00"
22848,6324,05/27/25,"$424,998.00"
22849,6325,05/24/25,"$340,646.00"
22852,6326,05/29/25,"$592,122.00"
22866,6327,05/24/25,"$453,042.00"
22867,6328,05/24/25,"$509,182.00"
22869,6329,05/28/25,"$509,883.00"
22871,6330,06/04/25,"$591,508.00"
22880,6331,05/26/25,"$605,318.00"
22881,6332,05/28/25,"$317,821.00"
22886,6333,06/07/25,"$357,689.00"
22888,6334,06/03/25,"$385,228.00"
22897,6335,06/07/25,"$519,637.00"
22900,6336,05/24/25,"$544,695.00"
22901,6337,05/28/25,"$511,179.00"
22905,6338,05/25/25,"$495,647.00"
22906,6339,05/27/25,"$568,345.00"
22907,6340,06/05/25,"$487,999.00"
22910,6341,06/02/25,"$386,432.00"
22917,6342,05/28/25,"$426,450.00"
22919,6343,05/29/25,"$344,520.00"
22926,6344,06/02/25,"$413,078.00"
22930,6345,06/03/25,"$525,788.00"
22931,6346,05/31/25,"$598,449.00"
22935,6347,05/31/25,"$408,820.00"
22941,6348,06/03/25,"$431,111.00"
22942,6349,05/31/25,"$539,437.00"
22946,6350,05/24/25,"$337,840.00"
22947,6351,05/26/25,"$497,505.00"
22950,6352,05/27/25,"$318,283.00"
22957,6353,05/31/25,"$558,981.00"
22960,6354,05/27/25,"$412,730.00"
22963,6355,05/24/25,"$526,082.00"
22966,6356,05/26/25,"$458,921.00"
22972,6357,06/05/25,"$387,617.00"
22976,6358,05/31/25,"$402,455.00"
22977,6359,05/31/25,"$600,944.00"
22978,6360,05/29/25,"$485,377.00"
22985,6361,06/05/25,"$584,212.00"
22986,6362,05/31/25,"$595,221.00"
22989,6363,05/29/25,"$509,904.00"
22990,6364,06/02/25,"$425,759.00"
22991,6365,05/25/25,"$395,308.00"
22992,6366,05/26/25,"$450,381.00"
23003,6367,06/02/25,"$577,236.00"
23012,6368,05/26/25,"$503,056.00"
23027,6369,05/26/25,"$323,015.00"
23028,6370,05/26/25,"$505,279.00"
23038,6371,05/29/25,"$434,833.00"
23039,6372,05/27/25,"$511,675.00"
23041,6373,05/25/25,"$451,487.00"
23052,6374,05/31/25,"$388,068.00"
23054,6375,05/31/25,"$522,794.00"
23057,6376,06/02/25,"$397,663.00"
23062,6377,05/31/25,"$334,067.00"
23066,6378,06/01/25,"$524,022.00"
23067,6379,06/02/25,"$504,565.00"
23069,6380,05/28/25,"$344,367.00"
23070,6381,06/01/25,"$466,565.00"
23071,6382,05/24/25,"$455,568.00"
23073,6383,05/28/25,"$534,768.00"
23075,6384,05/25/25,"$366,827.00"
23079,6385,05/28/25,"$586,806.00"
23080,6386,05/28/25,"$405,959.00"
23084,6387,05/28/25,"$524,332.00"
23085,6388,05/28/25,"$334,169.00"
23086,6389,06/05/25,"$547,796.00"
23088,6390,06/04/25,"$522,778.00"
23096,6391,06/05/25,"$625,447.00"
23100,6392,05/28/25,"$588,285.00"
23101,6393,06/08/25,"$463,103.00"
23108,6394,06/04/25,"$374,631.00"
23110,6395,06/04/25,"$425,835.00"
23111,6396,06/02/25,"$569,868.00"
23113,6397,05/24/25,"$531,138.00"
23118,6398,06/05/25,"$598,269.00"
23120,6399,05/27/25,"$323,281.00"
23123,6400,05/31/25,"$526,492.00"
23124,6401,05/27/25,"$402,112.00"
23125,6402,06/05/25,"$572,799.00"
23133,6403,05/28/25,"$557,524.00"
23138,6404,06/02/25,"$432,249.00"
23140,6405,05/31/25,"$598,753.00"
23147,6406,06/02/25,"$466,778.00"
23151,6407,05/31/25,"$403,749.00"
23156,6408,06/02/25,"$358,833.00"
23157,6409,05/26/25,"$362,586.00"
23158,6410,06/03/25,"$402,092.00"
23161,6411,06/01/25,"$615,139.00"
23162,6412,05/26/25,"$550,258.00"
23167,6413,05/29/25,"$346,262.00"
23168,6414,06/01/25,"$589,187.00"
23169,6415,05/29/25,"$457,485.00"
23171,6416,05/25/25,"$379,258.00"
23172,6417,05/29/25,"$492,683.00"
23174,6418,05/26/25,"$447,045.00"
23176,6419,05/31/25,"$458,960.00"
23182,6420,05/26/25,"$559,482.00"
23194,6421,05/26/25,"$483,420.00"
23198,6422,06/01/25,"$512,282.00"
23206,6423,05/26/25,"$456,528.00"
23208,6424,05/27/25,"$496,519.00"
23212,6425,05/27/25,"$487,254.00"
23216,6426,05/27/25,"$322,065.00"
23228,6427,05/28/25,"$385,129.00"
23231,6428,06/03/25,"$552,220.00"
23233,6429,05/28/25,"$500,666.00"
23237,6430,05/29/25,"$472,770.00"
23242,6431,05/29/25,"$419,119.00"
23245,6432,06/01/25,"$373,230.00"
23246,6433,06/01/25,"$362,287.00"
23248,6434,06/03/25,"$464,149.00"
23255,6435,05/25/25,"$478,298.00"
23257,6436,05/27/25,"$447,669.00"
23259,6437,06/08/25,"$352,220.00"
23262,6438,06/04/25,"$635,731.00"
23265,6439,06/03/25,"$595,576.00"
23267,6440,05/29/25,"$431,565.00"
23270,6441,05/31/25,"$326,546.00"
23282,6442,05/26/25,"$493,935.00"
23286,6443,06/08/25,"$404,621.00"
23294,6444,05/27/25,"$597,176.00"
23297,6445,06/02/25,"$588,917.00"
23309,6446,06/04/25,"$389,020.00"
23311,6447,05/31/25,"$405,755.00"
23313,6448,05/29/25,"$477,091.00"
23316,6449,05/26/25,"$494,055.00"
23318,6450,06/07/25,"$625,846.00"
23326,6451,05/26/25,"$560,201.00"
23327,6452,05/26/25,"$613,123.00"
23331,6453,06/04/25,"$595,940.00"
23336,6454,06/04/25,"$579,624.00"
23343,6455,05/26/25,"$462,922.00"
23349,6456,05/28/25,"$361,504.00"
23354,6457,05/31/25,"$387,609.00"
23366,6458,06/04/25,"$558,922.00"
23368,6459,06/05/25,"$456,970.00"
23369,6460,06/05/25,"$522,206.00"
23382,6461,05/29/25,"$442,805.00"
23383,6462,05/28/25,"$515,288.00"
23385,6463,06/06/25,"$523,416.00"
23387,6464,05/26/25,"$607,526.00"
23389,6465,06/02/25,"$555,106.00"
23392,6466,06/03/25,"$508,123.00"
23394,6467,06/01/25,"$350,766.00"
23396,6468,05/30/25,"$401,843.00"
23401,6469,06/02/25,"$506,782.00"
23404,6470,05/30/25,"$538,467.00"
23405,6471,05/27/25,"$592,432.00"
23406,6472,06/01/25,"$372,096.00"
23410,6473,05/29/25,"$500,005.00"
23416,6474,06/01/25,"$584,358.00"
23417,6475,05/31/25,"$316,690.00"
23419,6476,05/29/25,"$459,066.00"
23420,6477,05/29/25,"$526,026.00"
23422,6478,06/07/25,"$530,080.00"
23426,6479,06/03/25,"$425,452.00"
23428,6480,06/05/25,"$468,244.00"
23435,6481,05/31/25,"$318,933.00"
23436,6482,06/04/25,"$409,995.00"
23437,6483,06/12/25,"$515,648.00"
23447,6484,06/01/25,"$466,827.00"
23448,6485,06/08/25,"$401,269.00"
23449,6486,06/01/25,"$637,111.00"
23456,6487,06/02/25,"$442,427.00"
23463,6488,06/07/25,"$544,649.00"
23466,6489,06/03/25,"$412,683.00"
23476,6490,06/02/25,"$408,345.00"
23477,6491,06/10/25,"$415,917.00"
23478,6492,06/02/25,"$565,796.00"
23479,6493,05/31/25,"$540,683.00"
23480,6494,06/05/25,"$436,968.00"
23481,6495,06/01/25,"$401,877.00"
23482,6496,06/04/25,"$591,251.00"
23483,6497,06/12/25,"$449,596.00"
23487,6498,06/07/25,"$507,307.00"
23490,6499,06/05/25,"$435,927.00"
23491,6500,05/31/25,"$324,017.00"
23502,6501,06/02/25,"$584,086.00"
23504,6502,05/31/25,"$518,166.00"
23505,6503,06/01/25,"$421,319.00"
23507,6504,05/28/25,"$397,184.00"
23512,6505,06/05/25,"$556,066.00"
23520,6506,05/27/25,"$561,911.00"
23521,6507,06/01/25,"$456,492.00"
23528,6508,05/29/25,"$517,563.00"
23531,6509,06/05/25,"$628,329.00"
23534,6510,06/02/25,"$630,517.00"
23535,6511,06/02/25,"$504,656.00"
23540,6512,05/29/25,"$431,418.00"
23541,6513,05/28/25,"$444,095.00"
23544,6514,06/07/25,"$351,387.00"
23546,6515,06/03/25,"$615,598.00"
23549,6516,05/31/25,"$321,255.00"
23550,6517,05/27/25,"$400,252.00"
23551,6518,06/07/25,"$586,203.00"
23556,6519,06/04/25,"$588,139.00"
23561,6520,05/31/25,"$446,653.00"
23563,6521,06/01/25,"$574,604.00"
23564,6522,06/02/25,"$444,976.00"
23567,6523,06/05/25,"$607,411.00"
23570,6524,05/29/25,"$362,443.00"
23571,6525,05/31/25,"$356,322.00"
23578,6526,05/28/25,"$367,220.00"
23579,6527,06/03/25,"$447,909.00"
23588,6528,06/03/25,"$433,626.00"
23592,6529,05/31/25,"$348,289.00"
23602,6530,06/05/25,"$546,503.00"
23603,6531,06/09/25,"$459,387.00"
23608,6532,06/07/25,"$355,791.00"
23612,6533,05/29/25,"$606,556.00"
23616,6534,06/07/25,"$586,026.00"
23617,6535,06/02/25,"$542,876.00"
23624,6536,06/05/25,"$350,811.00"
23629,6537,05/28/25,"$376,869.00"
23632,6538,06/02/25,"$482,112.00"
23636,6539,06/05/25,"$373,730.00"
23637,6540,06/02/25,"$356,716.00"
23640,6541,06/05/25,"$480,777.00"
23642,6542,05/29/25,"$380,103.00"
23643,6543,06/01/25,"$572,750.00"
23656,6544,05/30/25,"$570,847.00"
23657,6545,06/02/25,"$482,336.00"
23660,6546,05/29/25,"$511,511.00"
23661,6547,05/31/25,"$354,697.00"
23665,6548,06/10/25,"$412,014.00"
23667,6549,06/02/25,"$607,479.00"
23669,6550,05/31/25,"$555,712.00"
23670,6551,05/31/25,"$573,801.00"
23679,6552,05/31/25,"$387,871.00"
23689,6553,06/03/25,"$396,427.00"
23691,6554,06/03/25,"$457,860.00"
23693,6555,05/31/25,"$606,384.00"
23696,6556,06/09/25,"$584,686.00"
23701,6557,06/03/25,"$381,764.00"
23705,6558,05/31/25,"$346,548.00"
23712,6559,05/31/25,"$488,783.00"
23715,6560,06/01/25,"$415,279.00"
23717,6561,06/05/25,"$553,519.00"
23718,6562,06/09/25,"$545,657.00"
23720,6563,06/10/25,"$498,416.00"
23723,6564,05/31/25,"$489,482.00"
23724,6565,06/03/25,"$454,358.00"
23732,6566,06/01/25,"$482,257.00"
23740,6567,06/02/25,"$601,420.00"
23741,6568,06/03/25,"$626,251.00"
23744,6569,06/04/25,"$629,700.00"
23757,6570,06/04/25,"$473,717.00"
23762,6571,06/03/25,"$602,662.00"
23765,6572,06/10/25,"$514,181.00"
23766,6573,06/01/25,"$417,393.00"
23772,6574,06/04/25,"$442,310.00"
23773,6575,06/01/25,"$486,359.00"
23776,6576,06/07/25,"$415,570.00"
23778,6577,06/03/25,"$625,152.00"
23781,6578,06/01/25,"$548,284.00"
23791,6579,06/04/25,"$356,812.00"
23792,6580,06/03/25,"$347,761.00"
23797,6581,06/09/25,"$623,607.00"
23798,6582,06/03/25,"$436,271.00"
23799,6583,06/05/25,"$478,213.00"
23801,6584,06/05/25,"$394,276.00"
23802,6585,05/31/25,"$533,750.00"
23803,6586,05/29/25,"$346,094.00"
23804,6587,06/03/25,"$447,040.00"
23806,6588,06/09/25,"$346,101.00"
23810,6589,06/02/25,"$421,057.00"
23811,6590,05/31/25,"$374,160.00"
23814,6591,06/07/25,"$597,982.00"
23815,6592,06/09/25,"$421,067.00"
23816,6593,05/31/25,"$325,479.00"
23820,6594,06/02/25,"$566,462.00"
23825,6595,06/02/25,"$451,348.00"
23828,6596,06/01/25,"$429,589.00"
23831,6597,06/03/25,"$453,557.00"
23836,6598,06/01/25,"$451,491.00"
23845,6599,06/07/25,"$497,233.00"
23854,6600,06/01/25,"$383,403.00"
23855,6601,06/11/25,"$556,707.00"
23862,6602,05/31/25,"$533,640.00"
23863,6603,06/09/25,"$420,496.00"
23864,6604,06/02/25,"$402,419.00"
23868,6605,06/08/25,"$450,729.00"
23874,6606,06/03/25,"$343,201.00"
23876,6607,05/29/25,"$490,186.00"
23877,6608,06/02/25,"$546,864.00"
23886,6609,06/03/25,"$530,296.00"
23887,6610,05/31/25,"$440,361.00"
23891,6611,06/01/25,"$461,136.00"
23893,6612,06/02/25,"$430,594.00"
23895,6613,05/31/25,"$395,662.00"
23898,6614,06/03/25,"$481,213.00"
23899,6615,06/08/25,"$482,045.00"
23903,6616,06/05/25,"$514,574.00"
23906,6617,06/03/25,"$378,180.00"
23909,6618,06/02/25,"$618,242.00"
23910,6619,06/05/25,"$367,130.00"
23911,6620,06/02/25,"$557,968.00"
23916,6621,06/03/25,"$623,131.00"
23920,6622,05/29/25,"$518,295.00"
23928,6623,06/09/25,"$397,875.00"
23932,6624,06/03/25,"$379,895.00"
23948,6625,06/01/25,"$452,510.00"
23956,6626,05/31/25,"$374,585.00"
23957,6627,06/03/25,"$571,836.00"
23962,6628,06/04/25,"$362,603.00"
23966,6629,06/06/25,"$492,176.00"
23967,6630,06/09/25,"$608,899.00"
23971,6631,06/02/25,"$601,269.00"
23974,6632,06/02/25,"$604,263.00"
23977,6633,06/07/25,"$401,446.00"
23978,6634,05/30/25,"$347,265.00"
23984,6635,06/05/25,"$355,663.00"
23987,6636,06/01/25,"$372,283.00"
23990,6637,06/05/25,"$393,470.00"
23993,6638,06/04/25,"$587,644.00"
23994,6639,06/04/25,"$503,908.00"
23996,6640,06/02/25,"$484,727.00"
23999,6641,06/01/25,"$450,762.00"
24002,6642,06/02/25,"$364,579.00"
24005,6643,06/08/25,"$570,409.00"
24009,6644,06/07/25,"$589,503.00"
24013,6645,06/09/25,"$617,775.00"
24023,6646,05/31/25,"$582,920.00"
24027,6647,06/07/25,"$355,494.00"
24033,6648,06/08/25,"$493,544.00"
24034,6649,06/05/25,"$589,187.00"
24035,6650,06/03/25,"$601,048.00"
24044,6651,06/09/25,"$359,455.00"
24046,6652,06/08/25,"$437,966.00"
24047,6653,06/02/25,"$519,396.00"
24051,6654,06/02/25,"$379,645.00"
24052,6655,06/05/25,"$385,440.00"
24054,6656,06/07/25,"$409,202.00"
24062,6657,06/09/25,"$511,039.00"
24065,6658,06/04/25,"$487,223.00"
24068,6659,06/03/25,"$616,413.00"
24069,6660,06/08/25,"$614,185.00"
24073,6661,06/08/25,"$475,229.00"
24076,6662,06/04/25,"$548,357.00"
24079,6663,06/03/25,"$347,217.00"
24084,6664,06/10/25,"$500,942.00"
24085,6665,06/02/25,"$571,056.00"
24087,6666,06/04/25,"$477,716.00"
24090,6667,06/05/25,"$583,388.00"
24097,6668,06/05/25,"$516,133.00"
24104,6669,06/09/25,"$482,306.00"
24106,6670,06/06/25,"$562,879.00"
24110,6671,06/03/25,"$559,943.00"
24113,6672,06/02/25,"$379,152.00"
24124,6673,06/03/25,"$595,005.00"
24125,6674,06/03/25,"$547,388.00"
24126,6675,06/03/25,"$541,682.00"
24128,6676,06/04/25,"$489,958.00"
24131,6677,06/03/25,"$563,126.00"
24134,6678,06/07/25,"$463,340.00"
24138,6679,06/07/25,"$431,803.00"
24140,6680,06/12/25,"$466,151.00"
24144,6681,06/10/25,"$381,442.00"
24147,6682,06/01/25,"$380,425.00"
24152,6683,06/08/25,"$396,764.00"
24153,6684,05/31/25,"$525,965.00"
24164,6685,05/31/25,"$600,338.00"
24167,6686,06/07/25,"$571,412.00"
24171,6687,06/02/25,"$396,574.00"
24173,6688,06/04/25,"$498,651.00"
24180,6689,06/05/25,"$619,098.00"
24181,6690,06/07/25,"$564,793.00"
24187,6691,06/12/25,"$439,935.00"
24188,6692,06/08/25,"$606,627.00"
24191,6693,06/03/25,"$587,836.00"
24195,6694,06/01/25,"$499,278.00"
24196,6695,06/04/25,"$352,471.00"
24198,6696,06/10/25,"$446,064.00"
24200,6697,06/13/25,"$493,241.00"
24202,6698,06/12/25,"$411,313.00"
24203,6699,06/05/25,"$513,271.00"
24204,6700,06/15/25,"$598,368.00"
24206,6701,06/02/25,"$415,943.00"
24207,6702,06/11/25,"$482,477.00"
24208,6703,06/11/25,"$599,272.00"
24209,6704,06/05/25,"$445,964.00"
24217,6705,06/01/25,"$522,985.00"
24220,6706,06/01/25,"$466,939.00"
24221,6707,06/03/25,"$347,745.00"
24222,6708,06/16/25,"$587,880.00"
24223,6709,06/09/25,"$457,841.00"
24224,6710,06/05/25,"$437,282.00"
24226,6711,06/05/25,"$626,279.00"
24227,6712,06/10/25,"$576,768.00"
24229,6713,06/09/25,"$478,549.00"
24233,6714,06/12/25,"$600,153.00"
24235,6715,06/04/25,"$631,344.00"
24236,6716,06/02/25,"$404,489.00"
24238,6717,06/05/25,"$632,783.00"
24240,6718,06/11/25,"$358,540.00"
24243,6719,06/03/25,"$587,884.00"
24250,6720,06/09/25,"$381,136.00"
24253,6721,06/12/25,"$385,144.00"
24255,6722,06/08/25,"$588,184.00"
24257,6723,06/02/25,"$451,392.00"
24264,6724,06/10/25,"$542,011.00"
24265,6725,06/15/25,"$612,586.00"
24267,6726,06/05/25,"$514,268.00"
24269,6727,06/04/25,"$529,184.00"
24271,6728,06/03/25,"$552,747.00"
24272,6729,06/16/25,"$527,640.00"
24280,6730,06/01/25,"$575,627.00"
24284,6731,06/03/25,"$439,666.00"
24285,6732,06/11/25,"$388,087.00"
24288,6733,06/08/25,"$486,062.00"
24289,6734,06/08/25,"$603,722.00"
24291,6735,06/15/25,"$485,926.00"
24292,6736,06/06/25,"$349,407.00"
24295,6737,06/05/25,"$528,888.00"
24298,6738,06/12/25,"$478,069.00"
24299,6739,06/05/25,"$562,384.00"
24302,6740,06/09/25,"$502,597.00"
24306,6741,06/11/25,"$462,149.00"
24310,6742,06/11/25,"$595,056.00"
24312,6743,06/15/25,"$610,667.00"
24314,6744,06/05/25,"$527,297.00"
24317,6745,06/10/25,"$566,020.00"
24319,6746,06/03/25,"$492,969.00"
24320,6747,06/05/25,"$429,237.00"
24321,6748,06/03/25,"$387,308.00"
24322,6749,06/05/25,"$507,657.00"
24331,6750,06/09/25,"$386,554.00"
24333,6751,06/04/25,"$597,413.00"
24334,6752,06/10/25,"$527,127.00"
24337,6753,06/12/25,"$513,056.00"
24341,6754,06/05/25,"$625,450.00"
24346,6755,06/05/25,"$573,557.00"
24352,6756,06/09/25,"$525,382.00"
24357,6757,06/04/25,"$536,209.00"
24362,6758,06/05/25,"$389,797.00"
24364,6759,06/05/25,"$574,469.00"
24366,6760,06/04/25,"$452,427.00"
24373,6761,06/09/25,"$508,071.00"
24374,6762,06/06/25,"$528,174.00"
24377,6763,06/03/25,"$627,684.00"
24378,6764,06/01/25,"$578,125.00"
24383,6765,06/09/25,"$535,130.00"
24384,6766,06/09/25,"$524,121.00"
24391,6767,06/03/25,"$341,702.00"
24393,6768,06/02/25,"$507,453.00"
24400,6769,06/09/25,"$540,146.00"
24401,6770,06/14/25,"$571,351.00"
24402,6771,06/05/25,"$429,996.00"
24412,6772,06/01/25,"$369,481.00"
24414,6773,06/07/25,"$368,953.00"
24415,6774,06/14/25,"$585,835.00"
24417,6775,06/09/25,"$596,494.00"
24422,6776,06/08/25,"$426,519.00"
24430,6777,06/05/25,"$387,374.00"
24433,6778,06/05/25,"$624,453.00"
24438,6779,06/11/25,"$349,626.00"
24444,6780,06/07/25,"$406,917.00"
24446,6781,06/05/25,"$438,846.00"
24455,6782,06/10/25,"$466,092.00"
24456,6783,06/07/25,"$394,364.00"
24457,6784,06/02/25,"$541,683.00"
24462,6785,06/08/25,"$383,914.00"
24463,6786,06/10/25,"$548,021.00"
24466,6787,06/07/25,"$456,186.00"
24470,6788,06/12/25,"$464,595.00"
24476,6789,06/03/25,"$602,095.00"
24481,6790,06/08/25,"$634,030.00"
24483,6791,06/09/25,"$424,142.00"
24484,6792,06/07/25,"$344,495.00"
24485,6793,06/11/25,"$402,020.00"
24487,6794,06/09/25,"$576,010.00"
24490,6795,06/09/25,"$348,810.00"
24492,6796,06/11/25,"$436,897.00"
24493,6797,06/07/25,"$586,556.00"
24495,6798,06/10/25,"$453,542.00"
24499,6799,06/12/25,"$564,712.00"
24507,6800,06/09/25,"$595,468.00"
24510,6801,06/14/25,"$630,503.00"
24517,6802,06/08/25,"$386,448.00"
24527,6803,06/08/25,"$560,787.00"
24528,6804,06/07/25,"$590,544.00"
24539,6805,06/15/25,"$536,130.00"
24540,6806,06/10/25,"$587,637.00"
24541,6807,06/10/25,"$564,921.00"
24542,6808,06/10/25,"$567,335.00"
24543,6809,06/08/25,"$613,465.00"
24544,6810,06/05/25,"$436,328.00"
24546,6811,06/07/25,"$611,282.00"
24547,6812,06/03/25,"$442,720.00"
24561,6813,06/05/25,"$428,637.00"
24564,6814,06/03/25,"$356,287.00"
24571,6815,06/08/25,"$542,762.00"
24572,6816,06/09/25,"$379,909.00"
24577,6817,06/04/25,"$534,264.00"
24578,6818,06/13/25,"$443,519.00"
24579,6819,06/09/25,"$480,426.00"
24580,6820,06/03/25,"$633,820.00"
24581,6821,06/10/25,"$550,243.00"
24583,6822,06/05/25,"$627,319.00"
24585,6823,06/09/25,"$595,544.00"
24586,6824,06/14/25,"$453,100.00"
24589,6825,06/05/25,"$546,639.00"
24592,6826,06/13/25,"$470,702.00"
24595,6827,06/10/25,"$384,596.00"
24597,6828,06/08/25,"$479,492.00"
24599,6829,06/06/25,"$434,733.00"
24610,6830,06/15/25,"$515,368.00"
24614,6831,06/02/25,"$387,658.00"
24618,6832,06/10/25,"$392,285.00"
24623,6833,06/11/25,"$626,945.00"
24627,6834,06/14/25,"$560,704.00"
24635,6835,06/17/25,"$563,913.00"
24637,6836,06/05/25,"$483,307.00"
24643,6837,06/07/25,"$458,878.00"
24649,6838,06/12/25,"$580,167.00"
24652,6839,06/14/25,"$495,984.00"
24653,6840,06/07/25,"$591,167.00"
24660,6841,06/07/25,"$578,634.00"
24662,6842,06/07/25,"$363,344.00"
24665,6843,06/16/25,"$558,932.00"
24667,6844,06/08/25,"$382,808.00"
24672,6845,06/08/25,"$543,226.00"
24673,6846,06/11/25,"$604,403.00"
24675,6847,06/10/25,"$634,183.00"
24678,6848,06/14/25,"$617,521.00"
24680,6849,06/08/25,"$594,076.00"
24685,6850,06/03/25,"$435,460.00"
24693,6851,06/04/25,"$427,159.00"
24696,6852,06/12/25,"$377,684.00"
24697,6853,06/10/25,"$538,982.00"
24701,6854,06/06/25,"$418,244.00"
24706,6855,06/07/25,"$451,340.00"
24708,6856,06/11/25,"$403,344.00"
24711,6857,06/05/25,"$577,029.00"
24721,6858,06/12/25,"$405,035.00"
24722,6859,06/10/25,"$390,074.00"
24723,6860,06/08/25,"$394,868.00"
24730,6861,06/07/25,"$373,357.00"
24750,6862,06/04/25,"$619,150.00"
24751,6863,06/12/25,"$586,560.00"
24752,6864,06/03/25,"$608,348.00"
24753,6865,06/17/25,"$394,751.00"
24755,6866,06/08/25,"$424,697.00"
24764,6867,06/14/25,"$513,417.00"
24767,6868,06/12/25,"$566,047.00"
24769,6869,06/14/25,"$569,176.00"
24771,6870,06/06/25,"$435,469.00"
24779,6871,06/04/25,"$506,610.00"
24794,6872,06/16/25,"$398,731.00"
24795,6873,06/10/25,"$366,920.00"
24801,6874,06/10/25,"$489,169.00"
24804,6875,06/05/25,"$549,470.00"
24805,6876,06/08/25,"$573,967.00"
24810,6877,06/17/25,"$465,176.00"
24813,6878,06/10/25,"$611,990.00"
24815,6879,06/09/25,"$344,696.00"
24821,6880,06/10/25,"$503,796.00"
24827,6881,06/11/25,"$413,382.00"
24828,6882,06/07/25,"$556,695.00"
24829,6883,06/04/25,"$391,756.00"
24830,6884,06/12/25,"$443,507.00"
24831,6885,06/16/25,"$621,108.00"
24832,6886,06/12/25,"$438,601.00"
24834,6887,06/11/25,"$426,564.00"
24846,6888,06/08/25,"$633,295.00"
24848,6889,06/08/25,"$599,619.00"
24849,6890,06/07/25,"$529,982.00"
24850,6891,06/08/25,"$481,271.00"
24851,6892,06/09/25,"$436,931.00"
24854,6893,06/10/25,"$389,855.00"
24855,6894,06/11/25,"$399,887.00"
24861,6895,06/16/25,"$529,882.00"
24863,6896,06/07/25,"$447,747.00"
24867,6897,06/07/25,"$462,921.00"
24870,6898,06/06/25,"$625,643.00"
24872,6899,06/10/25,"$482,448.00"
24873,6900,06/08/25,"$582,921.00"
24876,6901,06/10/25,"$479,573.00"
24880,6902,06/04/25,"$406,390.00"
24886,6903,06/09/25,"$444,638.00"
24888,6904,06/16/25,"$538,109.00"
24894,6905,06/08/25,"$404,928.00"
24900,6906,06/09/25,"$597,133.00"
24903,6907,06/12/25,"$518,017.00"
24907,6908,06/06/25,"$555,565.00"
24909,6909,06/10/25,"$437,899.00"
24913,6910,06/10/25,"$617,472.00"
24915,6911,06/11/25,"$384,497.00"
24920,6912,06/16/25,"$346,899.00"
24927,6913,06/09/25,"$422,361.00"
24930,6914,06/09/25,"$579,195.00"
24932,6915,06/15/25,"$556,304.00"
24933,6916,06/08/25,"$488,119.00"
24946,6917,06/08/25,"$635,744.00"
24948,6918,06/05/25,"$338,254.00"
24950,6919,06/09/25,"$606,358.00"
24952,6920,06/07/25,"$486,302.00"
24954,6921,06/07/25,"$426,010.00"
24955,6922,06/16/25,"$442,008.00"
24958,6923,06/05/25,"$431,102.00"
24959,6924,06/12/25,"$490,664.00"
24962,6925,06/05/25,"$391,660.00"
24967,6926,06/08/25,"$571,495.00"
24969,6927,06/09/25,"$423,033.00"
24974,6928,06/05/25,"$367,204.00"
24979,6929,06/06/25,"$473,476.00"
24981,6930,06/14/25,"$551,650.00"
24983,6931,06/08/25,"$413,833.00"
